source_row,用户名,emotions,influence_of_emotions,text_species_mentions,feeling_correlated_to_text_species,text_activities_or_facilities,feeling_correlated_to_text_activities_or_facilities,comment_sentiment_score_0_to_1,raw_response,parse_ok,error
73,1天津市蓟州区盘山_Jany莉,Contentment; Relaxation; Admiration,Scenic mountain trail,[],[],hiking; mountain trail; breakfast; mountain scenery; shade along trail,hiking - refreshing; mountain trail - scenic; breakfast - convenient; mountain scenery - breathtaking; shade along trail - cooling,0.92,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Admiration""],
    ""influence_of_emotions"": ""Scenic mountain trail"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""mountain trail"", ""breakfast"", ""mountain scenery"", ""shade along trail""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - refreshing"", ""mountain trail - scenic"", ""breakfast - convenient"", ""mountain scenery - breathtaking"", ""shade along trail - cooling""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.92
    }
  }
}",True,
74,1天津市蓟州区盘山_Jany莉,Contentment; Relaxation; Excitement,"Scenic beauty, coolness, accessibility",[],[],square dancing; walking up the mountain; cable car; self-service lunch; staircase paths; lights at entrance,square dancing - lively; walking up the mountain - invigorating; cable car - convenient; self-service lunch - satisfying; staircase paths - scenic; lights at entrance - welcoming,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic beauty, coolness, accessibility"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""square dancing"", ""walking up the mountain"", ""cable car"", ""self-service lunch"", ""staircase paths"", ""lights at entrance""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""square dancing - lively"", ""walking up the mountain - invigorating"", ""cable car - convenient"", ""self-service lunch - satisfying"", ""staircase paths - scenic"", ""lights at entrance - welcoming""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
75,1天津市蓟州区盘山_人生就是修行止,Contentment; Appreciation; Neutral,"Scenic variation, accessibility",[],[],hiking; suspended cableway; scenic vehicle; walking trail; temple; mountain ridge; viewpoint,hiking - moderate effort; suspended cableway - convenient descent; scenic vehicle - efficient transport; walking trail - closed; temple - cultural interest; mountain ridge - scenic path; viewpoint - moderate appeal,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Neutral""],
    ""influence_of_emotions"": ""Scenic variation, accessibility"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""suspended cableway"", ""scenic vehicle"", ""walking trail"", ""temple"", ""mountain ridge"", ""viewpoint""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""hiking - moderate effort"",
      ""suspended cableway - convenient descent"",
      ""scenic vehicle - efficient transport"",
      ""walking trail - closed"",
      ""temple - cultural interest"",
      ""mountain ridge - scenic path"",
      ""viewpoint - moderate appeal""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
76,1天津市蓟州区盘山_1389005,Contentment; Relaxation; Exhaustion,"Mountain scenery, physical effort, transport options",[],[],cable car; gondola; 观光车; hangyue peak gondola; Rohan Garden; Nantianmen; WanSong Temple; walking trail,cable car - convenient; 观光车 - efficient; hangyue peak gondola - direct; Rohan Garden - strenuous; Nantianmen - strenuous; walking trail - manageable,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Exhaustion""],
    ""influence_of_emotions"": ""Mountain scenery, physical effort, transport options"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""cable car"",
      ""gondola"",
      ""观光车"",
      ""hangyue peak gondola"",
      ""Rohan Garden"",
      ""Nantianmen"",
      ""WanSong Temple"",
      ""walking trail""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""cable car - convenient"",
      ""观光车 - efficient"",
      ""hangyue peak gondola - direct"",
      ""Rohan Garden - strenuous"",
      ""Nantianmen - strenuous"",
      ""walking trail - manageable""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
77,1天津市蓟州区盘山_花落香满池,Admiration; Contentment; Pride,Historical grandeur,[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Historical grandeur"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
78,1天津市蓟州区盘山_走遍中国,Disappointment; Regret; Frustration,Underwhelming experience,[],[],[],[],0.2,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Regret"", ""Frustration""],
    ""influence_of_emotions"": ""Underwhelming experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.20
    }
  }
}",True,
79,1天津市蓟州区盘山_社会颜色,[],,[],[],[],[],0.75,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
80,1天津市蓟州区盘山_克鲁斯布鲁斯南,Admiration; Contentment; Pride,Historical grandeur,[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Historical grandeur"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
81,1天津市蓟州区盘山_牛奶海,[],,[],[],taking bus; riding cable car; walking; hiking; Tianjin Railway Station; direct bus service,convenient access; scenic views; physical exertion; flexible options,0.65,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""taking bus"",
      ""riding cable car"",
      ""walking"",
      ""hiking"",
      ""Tianjin Railway Station"",
      ""direct bus service""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""convenient access"",
      ""scenic views"",
      ""physical exertion"",
      ""flexible options""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
82,1天津市蓟州区盘山_1861011,Contentment; Surprise; Gratitude,"Service, Weather, Expectation",[],[],Buses; Cable car; Rain; Health code check; Raincoats,Buses - Disappointed; Cable car - Rainy; Health code check - Frustrating; Raincoats - Appreciated,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Surprise"", ""Gratitude""],
    ""influence_of_emotions"": ""Service, Weather, Expectation"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Buses"", ""Cable car"", ""Rain"", ""Health code check"", ""Raincoats""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Buses - Disappointed"", ""Cable car - Rainy"", ""Health code check - Frustrating"", ""Raincoats - Appreciated""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
83,1天津市蓟州区盘山_轻快的行走脚步,Contentment; Admiration; Pride,Historical beauty,[],[],Mountain climbing; Historical sightseeing,Mountain climbing - Serene; Historical sightseeing - Inspiring,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration"", ""Pride""],
    ""influence_of_emotions"": ""Historical beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Mountain climbing"", ""Historical sightseeing""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Mountain climbing - Serene"", ""Historical sightseeing - Inspiring""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
84,1天津市蓟州区盘山_e5089,[],,[],[],[],[],0.75,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
85,1天津市蓟州区盘山__Daisy_,Relaxation; Contentment; Caution,"Time constraints, terrain difficulty, personal safety",[],[],观光车; 小缆车; 农家乐; 下山路径; 沙石路; 万丈深渊,观光车 - Convenient; 小缆车 - Efficient; 农家乐 - Disappointing; 下山路径 - Challenging; 沙石路 - Scary; 万丈深渊 - Dangerous,0.55,"{
  ""text_analysis"": {
    ""emotions"": [""Relaxation"", ""Contentment"", ""Caution""],
    ""influence_of_emotions"": ""Time constraints, terrain difficulty, personal safety"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""观光车"",
      ""小缆车"",
      ""农家乐"",
      ""下山路径"",
      ""沙石路"",
      ""万丈深渊""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""观光车 - Convenient"",
      ""小缆车 - Efficient"",
      ""农家乐 - Disappointing"",
      ""下山路径 - Challenging"",
      ""沙石路 - Scary"",
      ""万丈深渊 - Dangerous""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.55
    }
  }
}",True,
86,1天津市蓟州区盘山_katrina燕子,Excitement; Contentment; Gratitude,Mountain adventure experience,[],[],hiking; cable car; electric cart; temple visit; mountain楂tree; mountain path; water bottle; instant noodles; cane rental; mountain air,hiking - challenging but rewarding; cable car - efficient ascent; electric cart - convenient descent; temple visit - culturally enriching; mountain楂tree - scenic beauty; mountain path - steep but scenic; water bottle - essential for hydration; instant noodles - affordable snack; cane rental - helpful for steep terrain; mountain air - refreshing and clean,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Contentment"", ""Gratitude""],
    ""influence_of_emotions"": ""Mountain adventure experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""cable car"", ""electric cart"", ""temple visit"", ""mountain楂tree"", ""mountain path"", ""water bottle"", ""instant noodles"", ""cane rental"", ""mountain air""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""hiking - challenging but rewarding"",
      ""cable car - efficient ascent"",
      ""electric cart - convenient descent"",
      ""temple visit - culturally enriching"",
      ""mountain楂tree - scenic beauty"",
      ""mountain path - steep but scenic"",
      ""water bottle - essential for hydration"",
      ""instant noodles - affordable snack"",
      ""cane rental - helpful for steep terrain"",
      ""mountain air - refreshing and clean""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
87,1天津市蓟州区盘山_南种子町甘罗,Fatigue; Relief; Advice,"Physical strain, route choice",[],[],mountain hiking; cable car; hangyue cableway; mountain summit,mountain hiking - exhausting; cable car - recommended; hangyue cableway - strenuous,0.35,"{
  ""text_analysis"": {
    ""emotions"": [""Fatigue"", ""Relief"", ""Advice""],
    ""influence_of_emotions"": ""Physical strain, route choice"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""mountain hiking"", ""cable car"", ""hangyue cableway"", ""mountain summit""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""mountain hiking - exhausting"", ""cable car - recommended"", ""hangyue cableway - strenuous""],
    ""comment_sentiment"": {""score_0_to_1"": 0.35}
  }
}",True,
88,1天津市蓟州区盘山_心向远方jing,Contentment; Admiration; Relaxation,"Natural beauty, scenic views, gentle climb",[],[],hiking; viewing waterfalls; admiring rocks and pines,hiking - easy; waterfalls - refreshing; rocks and pines - majestic,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration"", ""Relaxation""],
    ""influence_of_emotions"": ""Natural beauty, scenic views, gentle climb"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""viewing waterfalls"", ""admiring rocks and pines""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - easy"", ""waterfalls - refreshing"", ""rocks and pines - majestic""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
89,1天津市蓟州区盘山_8689老牛NN,Contentment; Admiration,"Historical significance, scenic beauty",[],[],[],[],0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration""],
    ""influence_of_emotions"": ""Historical significance, scenic beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
90,1天津市蓟州区盘山_hahayujie,Contentment; Frustration; Disappointment,"Mountain scenery, crowded cable car, poor design",[],[],cable car; mountain hiking; cable car queue,cable car - frustrating; mountain hiking - enjoyable; cable car queue - exhausting,0.6,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Frustration"", ""Disappointment""],
    ""influence_of_emotions"": ""Mountain scenery, crowded cable car, poor design"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""mountain hiking"", ""cable car queue""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - frustrating"", ""mountain hiking - enjoyable"", ""cable car queue - exhausting""],
    ""comment_sentiment"": {""score_0_to_1"": 0.60}
  }
}",True,
91,1天津市蓟州区盘山_M59382,Contentment; Relaxation,Seasonal comfort,[],[],观光车; 缆车; 步行; 万松寺,观光车 - Convenient; 缆车 - Scenic; 步行 - Energizing; 万松寺 - Serene,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation""],
    ""influence_of_emotions"": ""Seasonal comfort"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""观光车"", ""缆车"", ""步行"", ""万松寺""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""观光车 - Convenient"",
      ""缆车 - Scenic"",
      ""步行 - Energizing"",
      ""万松寺 - Serene""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
92,1天津市蓟州区盘山_140jin,Contentment; Frustration,"Scenic views, cost, time",[],[],Climbing; Riding cable car; Descending; Mountain trail; Tower at summit; Cable car ride,Climbing - Challenging; Cable car - Convenient; Descending - Fast; Mountain trail - Long; Tower at summit - Rewarding; Cable car ride - Expensive,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Frustration""],
    ""influence_of_emotions"": ""Scenic views, cost, time"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing"", ""Riding cable car"", ""Descending"", ""Mountain trail"", ""Tower at summit"", ""Cable car ride""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Climbing - Challenging"",
      ""Cable car - Convenient"",
      ""Descending - Fast"",
      ""Mountain trail - Long"",
      ""Tower at summit - Rewarding"",
      ""Cable car ride - Expensive""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
93,1天津市蓟州区盘山_走遍中国,Contentment; Admiration; Relaxation,"Natural beauty, free access, scenic views",[],[],hiking; driving; water dam; mountain peak; parking lot,hiking - peaceful; driving - convenient; water dam - scenic; mountain peak - rewarding; parking lot - hassle-free,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration"", ""Relaxation""],
    ""influence_of_emotions"": ""Natural beauty, free access, scenic views"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""driving"", ""water dam"", ""mountain peak"", ""parking lot""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""hiking - peaceful"",
      ""driving - convenient"",
      ""water dam - scenic"",
      ""mountain peak - rewarding"",
      ""parking lot - hassle-free""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
94,1天津市蓟州区盘山__WeCh818601,Happiness; Excitement; Contentment,"Achievement, Nature, Adventure",[],[],hiking; mountain climbing; smoking,hiking - thrilling; mountain climbing - satisfying; smoking - concerning,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Happiness"", ""Excitement"", ""Contentment""],
    ""influence_of_emotions"": ""Achievement, Nature, Adventure"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""mountain climbing"", ""smoking""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - thrilling"", ""mountain climbing - satisfying"", ""smoking - concerning""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
95,1天津市蓟州区盘山_姑奶奶MT,Contentment; Excitement; Gratitude,"Natural beauty, comfort, convenience",[],[],cable car; sightseeing bus; forest path; waterfall; mountain trail,cable car - convenient; sightseeing bus - relaxing; forest path - shaded; waterfall - refreshing; mountain trail - enjoyable,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Excitement"", ""Gratitude""],
    ""influence_of_emotions"": ""Natural beauty, comfort, convenience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""sightseeing bus"", ""forest path"", ""waterfall"", ""mountain trail""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - convenient"", ""sightseeing bus - relaxing"", ""forest path - shaded"", ""waterfall - refreshing"", ""mountain trail - enjoyable""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
96,1天津市蓟州区盘山_张小O张小O,Happiness; Relaxation; Contentment,"Family achievement, scenic view, safety",[],[],cable car; mountain climbing; disinfected cable car,cable car - safe; mountain climbing - enjoyable; disinfected cable car - reassuring,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Happiness"", ""Relaxation"", ""Contentment""],
    ""influence_of_emotions"": ""Family achievement, scenic view, safety"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""mountain climbing"", ""disinfected cable car""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - safe"", ""mountain climbing - enjoyable"", ""disinfected cable car - reassuring""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
97,1天津市蓟州区盘山_1390660,Excitement; Contentment; Admiration,"Winter scenery, physical challenge, historical quote",[],[],Photography; Hiking,Photography - Beautiful; Hiking - Challenging,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Contentment"", ""Admiration""],
    ""influence_of_emotions"": ""Winter scenery, physical challenge, historical quote"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Photography"", ""Hiking""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Photography - Beautiful"", ""Hiking - Challenging""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
98,1天津市蓟州区盘山_雪雪超级爱旅行,Contentment; Amusement; Relaxation,"Physical effort, nature, shared experience",[],[],Climbing mountain; Riding cable car; Riding Mercedes-Benz vehicle,Climbing mountain - Determined; Riding cable car - Refreshing; Riding Mercedes-Benz vehicle - Luxurious,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement"", ""Relaxation""],
    ""influence_of_emotions"": ""Physical effort, nature, shared experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing mountain"", ""Riding cable car"", ""Riding Mercedes-Benz vehicle""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing mountain - Determined"", ""Riding cable car - Refreshing"", ""Riding Mercedes-Benz vehicle - Luxurious""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
99,1天津市蓟州区盘山_stacy琪,Excitement; Contentment; Relaxation,"Adventure, Nature, Scenery",[],[],Cable car; Hiking down; Tower forest; Stream,Cable car - Thrilling; Hiking down - Refreshing; Tower forest - Serene; Stream - Cooling,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Contentment"", ""Relaxation""],
    ""influence_of_emotions"": ""Adventure, Nature, Scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Cable car"", ""Hiking down"", ""Tower forest"", ""Stream""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Cable car - Thrilling"",
      ""Hiking down - Refreshing"",
      ""Tower forest - Serene"",
      ""Stream - Cooling""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
100,1天津市蓟州区盘山_winnieqs,Contentment; Amusement; Hope,"Weather, seasonal timing, scenic views",Ginkgo biloba; Prunus persica,Ginkgo biloba - majestic view; Prunus persica - spring charm,[],[],0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement"", ""Hope""],
    ""influence_of_emotions"": ""Weather, seasonal timing, scenic views"",
    ""text_species_mentions"": [""Ginkgo biloba"", ""Prunus persica""],
    ""feeling_correlated_to_text_species"": [
      ""Ginkgo biloba - majestic view"",
      ""Prunus persica - spring charm""
    ],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
101,1天津市蓟州区盘山_霓裳舞明月,Contentment; Amusement; Exhaustion,"Scenic views, physical effort, ride experience",[],[],cable car ride; cloud pine cableway; moon-viewing cableway; sightseeing bus; mountain hiking,cable car ride - breathtaking; cloud pine cableway - majestic; moon-viewing cableway - quick; sightseeing bus - comprehensive; mountain hiking - tiring,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement"", ""Exhaustion""],
    ""influence_of_emotions"": ""Scenic views, physical effort, ride experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car ride"", ""cloud pine cableway"", ""moon-viewing cableway"", ""sightseeing bus"", ""mountain hiking""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car ride - breathtaking"", ""cloud pine cableway - majestic"", ""moon-viewing cableway - quick"", ""sightseeing bus - comprehensive"", ""mountain hiking - tiring""],
    ""comment_sentiment"": {""score_0_to_1"": 0.75}
  }
}",True,
102,1天津市蓟州区盘山_M241997,[],,[],[],[],[],0.3,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.30
    }
  }
}",True,
103,1天津市蓟州区盘山_vivienvivien,[],,[],[],[],[],0.0,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.00
    }
  }
}",True,
104,1天津市蓟州区盘山_薇薇华,Excitement; Appreciation; Contentment,Natural scenery,[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Appreciation"", ""Contentment""],
    ""influence_of_emotions"": ""Natural scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
105,1天津市蓟州区盘山_M324492,Contentment; Pride; Gratitude,"Natural scenery, repeated visit, shared experience",[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Pride"", ""Gratitude""],
    ""influence_of_emotions"": ""Natural scenery, repeated visit, shared experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
106,1天津市蓟州区盘山_首席监理,[],,[],[],[],[],0.5,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.50
    }
  }
}",True,
107,1天津市蓟州区盘山_elsashen0529,Contentment; Amusement; Pride,"Natural beauty, historical value, local pride",[],[],hiking; mountain scenery; natural oxygen park,hiking - refreshing; mountain scenery - inspiring; natural oxygen park - rejuvenating,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement"", ""Pride""],
    ""influence_of_emotions"": ""Natural beauty, historical value, local pride"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""mountain scenery"", ""natural oxygen park""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - refreshing"", ""mountain scenery - inspiring"", ""natural oxygen park - rejuvenating""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
108,1天津市蓟州区盘山_一蓑烟雨0828,[],,[],[],[],[],0.0,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.00
    }
  }
}",True,
109,1天津市蓟州区盘山_M23741,Happiness; Admiration; Contentment,Natural beauty,[],[],[],[],0.95,"{
  ""text_analysis"": {
    ""emotions"": [""Happiness"", ""Admiration"", ""Contentment""],
    ""influence_of_emotions"": ""Natural beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
110,1天津市蓟州区盘山_恰似您的温柔,[],,[],[],cable cars; mountain peak; tourist facilities,cable cars - convenient; mountain peak - scenic; tourist facilities - excellent,0.85,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""cable cars"",
      ""mountain peak"",
      ""tourist facilities""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""cable cars - convenient"",
      ""mountain peak - scenic"",
      ""tourist facilities - excellent""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
