source_row,用户名,emotions,influence_of_emotions,text_species_mentions,feeling_correlated_to_text_species,text_activities_or_facilities,feeling_correlated_to_text_activities_or_facilities,comment_sentiment_score_0_to_1,raw_response,parse_ok,error
62,1天津市蓟州区盘山_楠以抗拒,Exhaustion; Disappointment; Caution,Physical fatigue,[],[],Hiking; Cable car; Towers (Pagoda forest),Cable car - Tiring but convenient; Hiking - Exhausting and long; Towers - Scary alone,0.35,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Exhaustion"",
      ""Disappointment"",
      ""Caution""
    ],
    ""influence_of_emotions"": ""Physical fatigue"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Hiking"",
      ""Cable car"",
      ""Towers (Pagoda forest)""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Cable car - Tiring but convenient"",
      ""Hiking - Exhausting and long"",
      ""Towers - Scary alone""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.35
    }
  }
}",True,
63,1天津市蓟州区盘山_M328786,Contentment; Relief; Admiration,Smart planning,[],[],Tour bus; Cable car; Hiking; Scenic spots,Tour bus - Efficient; Cable car - Convenient; Hiking - Challenging if forced; Scenic spots - Beautiful,0.85,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Relief"",
      ""Admiration""
    ],
    ""influence_of_emotions"": ""Smart planning"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Tour bus"",
      ""Cable car"",
      ""Hiking"",
      ""Scenic spots""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Tour bus - Efficient"",
      ""Cable car - Convenient"",
      ""Hiking - Challenging if forced"",
      ""Scenic spots - Beautiful""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
64,1天津市蓟州区盘山_M32461,Frustration; Disappointment,Poor conditions,[],[],Ticket purchase; Shuttle bus ride; Cable car; Walking; Construction site,Ticket - Neutral; Bus - Neutral; Cable car - Efficient; Walking - Difficult; Construction site - Negative,0.35,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Frustration"",
      ""Disappointment""
    ],
    ""influence_of_emotions"": ""Poor conditions"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Ticket purchase"",
      ""Shuttle bus ride"",
      ""Cable car"",
      ""Walking"",
      ""Construction site""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Ticket - Neutral"",
      ""Bus - Neutral"",
      ""Cable car - Efficient"",
      ""Walking - Difficult"",
      ""Construction site - Negative""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.35
    }
  }
}",True,
65,1天津市蓟州区盘山__YX1471,Contentment; Satisfaction; Relaxation,Scenic beauty and ease,[],[],walking; playing; cable car; cableway; electric vehicle shuttle; parking,walking - not too tiring; playing - very happy; cable car - convenient; cableway - convenient; electric vehicle shuttle - cost-effective option; parking - relatively easy,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Satisfaction"", ""Relaxation""],
    ""influence_of_emotions"": ""Scenic beauty and ease"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""walking"",
      ""playing"",
      ""cable car"",
      ""cableway"",
      ""electric vehicle shuttle"",
      ""parking""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""walking - not too tiring"",
      ""playing - very happy"",
      ""cable car - convenient"",
      ""cableway - convenient"",
      ""electric vehicle shuttle - cost-effective option"",
      ""parking - relatively easy""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
66,1天津市蓟州区盘山_开开心心1226,Contentment; Relief; Appreciation,Good service and scenery,[],[],Parking management; Hiking to Guayue Peak; Climbing mountain; Cable car / Gondola; Parking lot,Parking management - Professional; Hiking to Guayue Peak - Tiring but rewarding; Cable car - Recommended for weak stamina; Parking lot - Humanized pricing,0.85,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Relief"",
      ""Appreciation""
    ],
    ""influence_of_emotions"": ""Good service and scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Parking management"",
      ""Hiking to Guayue Peak"",
      ""Climbing mountain"",
      ""Cable car / Gondola"",
      ""Parking lot""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Parking management - Professional"",
      ""Hiking to Guayue Peak - Tiring but rewarding"",
      ""Cable car - Recommended for weak stamina"",
      ""Parking lot - Humanized pricing""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
67,1天津市蓟州区盘山_momo1979,Frustration; Regret; Disappointment,Poor experience,[],[],Parking; Hotel parking; Tickets; Insurance; Sightseeing bus; Cable car; Ropeway; Stairs; Hiking,Parking - Stressful; Hotel parking - Convenient; Tickets - Expensive; Sightseeing bus - Congested; Cable car - Unreliable; Ropeway - Efficient; Stairs - Tiring; Hiking - Exhausting,0.35,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Frustration"",
      ""Regret"",
      ""Disappointment""
    ],
    ""influence_of_emotions"": ""Poor experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Parking"",
      ""Hotel parking"",
      ""Tickets"",
      ""Insurance"",
      ""Sightseeing bus"",
      ""Cable car"",
      ""Ropeway"",
      ""Stairs"",
      ""Hiking""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Parking - Stressful"",
      ""Hotel parking - Convenient"",
      ""Tickets - Expensive"",
      ""Sightseeing bus - Congested"",
      ""Cable car - Unreliable"",
      ""Ropeway - Efficient"",
      ""Stairs - Tiring"",
      ""Hiking - Exhausting""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.35
    }
  }
}",True,
68,1天津市蓟州区盘山_288709,Contentment; Relief; Amusement,Unexpected detour,[],[],Hiking; Water source; Guangyue Peak; Back mountain village; Parking lot,Water source - Appreciation; Hiking - Enjoyment; Guangyue Peak - Achievement; Back mountain village - Surprise; Parking lot - Frustration,0.55,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Relief"",
      ""Amusement""
    ],
    ""influence_of_emotions"": ""Unexpected detour"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Hiking"",
      ""Water source"",
      ""Guangyue Peak"",
      ""Back mountain village"",
      ""Parking lot""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Water source - Appreciation"",
      ""Hiking - Enjoyment"",
      ""Guangyue Peak - Achievement"",
      ""Back mountain village - Surprise"",
      ""Parking lot - Frustration""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.55
    }
  }
}",True,
69,1天津市蓟州区盘山_1395377,Contentment; Mild Disappointment,Mixed experience,[],[],Parking lot; South Heaven Gate; Climbing stairs,Parking lot - Convenient; South Heaven Gate - Spacious; Climbing stairs - Tiring,0.65,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Mild Disappointment""
    ],
    ""influence_of_emotions"": ""Mixed experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Parking lot"",
      ""South Heaven Gate"",
      ""Climbing stairs""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Parking lot - Convenient"",
      ""South Heaven Gate - Spacious"",
      ""Climbing stairs - Tiring""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
70,1天津市蓟州区盘山_自由飞翔的老鹰,Admiration; Surprise,Historical praise,[],[],tourism visit; palace tour,tourism visit - admiration; palace tour - surprise,0.95,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Surprise""],
    ""influence_of_emotions"": ""Historical praise"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""tourism visit"",
      ""palace tour""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""tourism visit - admiration"",
      ""palace tour - surprise""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
71,1天津市蓟州区盘山_轻快的行走脚步,Appreciation; Contentment,Historical beauty,[],[],Hiking; Viewing carvings; Reading inscriptions; Observing architecture,Hiking - Nature appreciation; Viewing carvings - Historical interest; Reading inscriptions - Cultural discovery; Observing architecture - Awe,0.85,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Appreciation"",
      ""Contentment""
    ],
    ""influence_of_emotions"": ""Historical beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Hiking"",
      ""Viewing carvings"",
      ""Reading inscriptions"",
      ""Observing architecture""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Hiking - Nature appreciation"",
      ""Viewing carvings - Historical interest"",
      ""Reading inscriptions - Cultural discovery"",
      ""Observing architecture - Awe""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
72,1天津市蓟州区盘山_流光溢彩566,Contentment; Caution,Crowds and convenience,[],[],Mountain climbing; Cable car; Tourist bus; Hiking,Cable car - Convenient; Tourist bus - Time-saving; Hiking - Challenging; Mountain climbing - Recommended,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Caution""],
    ""influence_of_emotions"": ""Crowds and convenience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Mountain climbing"",
      ""Cable car"",
      ""Tourist bus"",
      ""Hiking""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Cable car - Convenient"",
      ""Tourist bus - Time-saving"",
      ""Hiking - Challenging"",
      ""Mountain climbing - Recommended""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
73,1天津市蓟州区盘山_Jany莉,Relaxation; Contentment; Appreciation,Beautiful scenery,[],[],hiking; climbing mountains,hiking - not tired; mountains - beautiful shade,0.95,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Relaxation"",
      ""Contentment"",
      ""Appreciation""
    ],
    ""influence_of_emotions"": ""Beautiful scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""hiking"",
      ""climbing mountains""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""hiking - not tired"",
      ""mountains - beautiful shade""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
74,1天津市蓟州区盘山_Jany莉,Appreciation; Contentment; Relaxation,Scenic beauty and atmosphere,[],[],Square dancing; Cable car; Self-service meals; Walking trails; Stairs,Square dancing - Enjoyable activity; Cable car - Flexible option; Self-service meals - Convenient; Walking trails - Scenic choice; Stairs - Well-maintained,0.92,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Appreciation"",
      ""Contentment"",
      ""Relaxation""
    ],
    ""influence_of_emotions"": ""Scenic beauty and atmosphere"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Square dancing"",
      ""Cable car"",
      ""Self-service meals"",
      ""Walking trails"",
      ""Stairs""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Square dancing - Enjoyable activity"",
      ""Cable car - Flexible option"",
      ""Self-service meals - Convenient"",
      ""Walking trails - Scenic choice"",
      ""Stairs - Well-maintained""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.92
    }
  }
}",True,
75,1天津市蓟州区盘山_人生就是修行止,Contentment; Satisfaction; Neutral,Scenic variety,[],[],Hiking; Peak climbing; Cable car ride; Sightseeing vehicle; Temple visit (Tiancheng Temple); Shrine cave (Shanshe Cave); Mountain ridge walking,Hiking - Efficient; Cable car - Convenient; Temple - Missed; Cave - Not found; Path - Closed,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Satisfaction"", ""Neutral""],
    ""influence_of_emotions"": ""Scenic variety"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Hiking"",
      ""Peak climbing"",
      ""Cable car ride"",
      ""Sightseeing vehicle"",
      ""Temple visit (Tiancheng Temple)"",
      ""Shrine cave (Shanshe Cave)"",
      ""Mountain ridge walking""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Hiking - Efficient"",
      ""Cable car - Convenient"",
      ""Temple - Missed"",
      ""Cave - Not found"",
      ""Path - Closed""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
76,1天津市蓟州区盘山_1389005,Contentment; Relief; Satisfaction,Scenic views and ease,[],[],Cable car; Suspension bridge; Bus; Parking lot; Lantern Garden; South Heaven Gate,Cable car - Convenient option; Suspension bridge - Useful for summit access; Bus - Efficient descent; Parking lot - Easy exit point; Lantern Garden - Tiring start point; South Heaven Gate - Tiring end point,0.75,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Relief"",
      ""Satisfaction""
    ],
    ""influence_of_emotions"": ""Scenic views and ease"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Cable car"",
      ""Suspension bridge"",
      ""Bus"",
      ""Parking lot"",
      ""Lantern Garden"",
      ""South Heaven Gate""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Cable car - Convenient option"",
      ""Suspension bridge - Useful for summit access"",
      ""Bus - Efficient descent"",
      ""Parking lot - Easy exit point"",
      ""Lantern Garden - Tiring start point"",
      ""South Heaven Gate - Tiring end point""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
77,1天津市蓟州区盘山_花落香满池,Contentment; Admiration,Serene nature,[],[],Visiting temples; Climbing towers; Strolling in gardens; Historical exploration,Temples - Spiritual peace; Towers - Awe; Gardens - Relaxation; History - Wonder,0.95,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Admiration""
    ],
    ""influence_of_emotions"": ""Serene nature"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Visiting temples"",
      ""Climbing towers"",
      ""Strolling in gardens"",
      ""Historical exploration""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Temples - Spiritual peace"",
      ""Towers - Awe"",
      ""Gardens - Relaxation"",
      ""History - Wonder""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
78,1天津市蓟州区盘山_走遍中国,Disappointment; Regret,Unmet expectations,[],[],Cable car (split into two segments); Scenic overlooks; Buildings at summit,Cable car - Frustration; Scenic overlooks - Disappointing view; Buildings at summit - Boring,0.25,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Disappointment"",
      ""Regret""
    ],
    ""influence_of_emotions"": ""Unmet expectations"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Cable car (split into two segments)"",
      ""Scenic overlooks"",
      ""Buildings at summit""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Cable car - Frustration"",
      ""Scenic overlooks - Disappointing view"",
      ""Buildings at summit - Boring""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.25
    }
  }
}",True,
79,1天津市蓟州区盘山_社会颜色,[],,[],[],scenic area; tourist destination,[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""scenic area"",
      ""tourist destination""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
80,1天津市蓟州区盘山_克鲁斯布鲁斯南,Admiration; Awe,Grandeur of history,[],[],visiting scenic spots; practicing Buddhism; meditating; worshipping Buddhas; climbing mountains; watering landscapes; writing poetry; carving inscriptions; royal palaces; gardens; traveling by imperial decree,visiting scenic spots - wonder; practicing Buddhism - devotion; meditating - peace; worshipping Buddhas - reverence; climbing mountains - excitement; watering landscapes - enjoyment; writing poetry - inspiration; carving inscriptions - appreciation; royal palaces - awe; gardens - beauty; traveling by imperial decree - historical interest,0.95,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Admiration"",
      ""Awe""
    ],
    ""influence_of_emotions"": ""Grandeur of history"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""visiting scenic spots"",
      ""practicing Buddhism"",
      ""meditating"",
      ""worshipping Buddhas"",
      ""climbing mountains"",
      ""watering landscapes"",
      ""writing poetry"",
      ""carving inscriptions"",
      ""royal palaces"",
      ""gardens"",
      ""traveling by imperial decree""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""visiting scenic spots - wonder"",
      ""practicing Buddhism - devotion"",
      ""meditating - peace"",
      ""worshipping Buddhas - reverence"",
      ""climbing mountains - excitement"",
      ""watering landscapes - enjoyment"",
      ""writing poetry - inspiration"",
      ""carving inscriptions - appreciation"",
      ""royal palaces - awe"",
      ""gardens - beauty"",
      ""traveling by imperial decree - historical interest""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
81,1天津市蓟州区盘山_牛奶海,Contentment; Appreciation,Convenience and Scenery,[],[],scenic area visit; bus ride; cable car (ski lift); walking,scenic area visit - appreciation; bus ride - convenience; cable car - ease of travel; walking - more views but tiring,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation""],
    ""influence_of_emotions"": ""Convenience and Scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""scenic area visit"",
      ""bus ride"",
      ""cable car (ski lift)"",
      ""walking""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""scenic area visit - appreciation"",
      ""bus ride - convenience"",
      ""cable car - ease of travel"",
      ""walking - more views but tiring""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
82,1天津市蓟州区盘山_1861011,Frustration; Appreciation; Relief,Service quality and weather,[],[],Health code check; Shuttle bus; Cable car; Rain poncho distribution; Scenic viewing,Health code check - Annoyance; Shuttle bus - Disappointment; Cable car - Mixed feelings; Rain poncho distribution - Gratitude; Scenic viewing - Admiration,0.65,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Frustration"",
      ""Appreciation"",
      ""Relief""
    ],
    ""influence_of_emotions"": ""Service quality and weather"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Health code check"",
      ""Shuttle bus"",
      ""Cable car"",
      ""Rain poncho distribution"",
      ""Scenic viewing""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Health code check - Annoyance"",
      ""Shuttle bus - Disappointment"",
      ""Cable car - Mixed feelings"",
      ""Rain poncho distribution - Gratitude"",
      ""Scenic viewing - Admiration""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
83,1天津市蓟州区盘山_轻快的行走脚步,Excitement; Appreciation; Contentment,Scenic beauty and culture,[],[],Hiking; Sightseeing; 5A scenic area visit,Hiking - Enjoyable; Sightseeing - Relaxing; 5A scenic area visit - Impressive,0.95,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Excitement"",
      ""Appreciation"",
      ""Contentment""
    ],
    ""influence_of_emotions"": ""Scenic beauty and culture"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Hiking"",
      ""Sightseeing"",
      ""5A scenic area visit""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Hiking - Enjoyable"",
      ""Sightseeing - Relaxing"",
      ""5A scenic area visit - Impressive""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
84,1天津市蓟州区盘山_e5089,Admiration; Relaxation,Scenic beauty,[],[],hiking to summit; cloud sea viewing,hiking - challenging duration; cloud sea - lucky surprise,0.85,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Admiration"",
      ""Relaxation""
    ],
    ""influence_of_emotions"": ""Scenic beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""hiking to summit"",
      ""cloud sea viewing""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""hiking - challenging duration"",
      ""cloud sea - lucky surprise""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
85,1天津市蓟州区盘山__Daisy_,Anxiety; Exhaustion; Relief,Dangerous path,[],[],sightseeing bus; cable car; minibus; hiking trail; fountain,sightseeing bus - Regret; cable car - Neutral; minibus - Neutral; hiking trail - Fear; fountain - Not mentioned,0.45,"{
  ""text_analysis"": {
    ""emotions"": [""Anxiety"", ""Exhaustion"", ""Relief""],
    ""influence_of_emotions"": ""Dangerous path"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""sightseeing bus"",
      ""cable car"",
      ""minibus"",
      ""hiking trail"",
      ""fountain""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""sightseeing bus - Regret"",
      ""cable car - Neutral"",
      ""minibus - Neutral"",
      ""hiking trail - Fear"",
      ""fountain - Not mentioned""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.45
    }
  }
}",True,
86,1天津市蓟州区盘山_katrina燕子,Relief; Gratitude; Contentment,Helpful advice,mountain maple,Mountain maple - Enjoyed the scenery,hiking; cable car ride; massage; praying at temple; offering incense; riding electric cart; buying walking stick,hiking - Challenging but rewarding; cable car ride - Convenient option; massage - Highly recommended for sore legs; praying at temple - Cultural experience; offering incense - Avoided extra cost; riding electric cart - Useful for descending; buying walking stick - Practical aid for steep slopes,0.85,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Relief"",
      ""Gratitude"",
      ""Contentment""
    ],
    ""influence_of_emotions"": ""Helpful advice"",
    ""text_species_mentions"": [
      ""mountain maple""
    ],
    ""feeling_correlated_to_text_species"": [
      ""Mountain maple - Enjoyed the scenery""
    ],
    ""text_activities_or_facilities"": [
      ""hiking"",
      ""cable car ride"",
      ""massage"",
      ""praying at temple"",
      ""offering incense"",
      ""riding electric cart"",
      ""buying walking stick""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""hiking - Challenging but rewarding"",
      ""cable car ride - Convenient option"",
      ""massage - Highly recommended for sore legs"",
      ""praying at temple - Cultural experience"",
      ""offering incense - Avoided extra cost"",
      ""riding electric cart - Useful for descending"",
      ""buying walking stick - Practical aid for steep slopes""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
87,1天津市蓟州区盘山_南种子町甘罗,Exhaustion; Relief; Resignation,Physical fatigue,[],[],childcare; hiking; cable car; mountain top,childcare - Joyful; hiking - Exhausted; cable car - Recommended; mountain top - Tiring,0.35,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Exhaustion"",
      ""Relief"",
      ""Resignation""
    ],
    ""influence_of_emotions"": ""Physical fatigue"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""childcare"",
      ""hiking"",
      ""cable car"",
      ""mountain top""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""childcare - Joyful"",
      ""hiking - Exhausted"",
      ""cable car - Recommended"",
      ""mountain top - Tiring""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.35
    }
  }
}",True,
88,1天津市蓟州区盘山_心向远方jing,Awe; Relaxation; Appreciation,Scenic beauty,[],[],mountain climbing; scenic area,Mountain climbing - Easy; Scenic area - Breathtaking,0.95,"{
  ""text_analysis"": {
    ""emotions"": [""Awe"", ""Relaxation"", ""Appreciation""],
    ""influence_of_emotions"": ""Scenic beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""mountain climbing"",
      ""scenic area""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Mountain climbing - Easy"",
      ""Scenic area - Breathtaking""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
89,1天津市蓟州区盘山_8689老牛NN,Contentment; Admiration,Scenic beauty,[],[],Tourism; Historical visit,Tourism - Impressive; Historical visit - Respectful,0.85,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Admiration""
    ],
    ""influence_of_emotions"": ""Scenic beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Tourism"",
      ""Historical visit""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Tourism - Impressive"",
      ""Historical visit - Respectful""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
90,1天津市蓟州区盘山_hahayujie,Contentment; Frustration; Regret,Cable car design flaw,[],[],mountain climbing; cable car queueing; mountain cable car,mountain climbing - satisfactory; cable car queueing - frustrating; mountain cable car - poorly designed,0.65,"{
  ""text_analysis"": {
    ""emotions"": [
      ""Contentment"",
      ""Frustration"",
      ""Regret""
    ],
    ""influence_of_emotions"": ""Cable car design flaw"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""mountain climbing"",
      ""cable car queueing"",
      ""mountain cable car""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""mountain climbing - satisfactory"",
      ""cable car queueing - frustrating"",
      ""mountain cable car - poorly designed""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
91,1天津市蓟州区盘山_M59382,Contentment; Recommendation,Seasonal advice,[],[],Sightseeing bus; Cable car; Walking; Wansong Temple,Sightseeing bus - Convenient; Cable car - Fun for kids; Walking - Refreshing; Wansong Temple - Scenic spot,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Recommendation""],
    ""influence_of_emotions"": ""Seasonal advice"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""Sightseeing bus"",
      ""Cable car"",
      ""Walking"",
      ""Wansong Temple""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Sightseeing bus - Convenient"",
      ""Cable car - Fun for kids"",
      ""Walking - Refreshing"",
      ""Wansong Temple - Scenic spot""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
